date,hour,temp,illuminance,violations
2012-08-28,21,13.177128291534594,1919.336910582402,0.0
2012-08-28,22,12.579321998666785,1870.585243700633,0.08333333333333333
2012-08-28,23,12.096467066714325,1968.216031338914,0.0
2012-08-29,0,11.703924230176883,1810.8273622968447,0.0
2012-08-29,1,11.289971004176683,1848.4960321429407,0.08333333333333333
2012-08-29,2,11.28108876746245,1833.8069470984926,0.16666666666666666
2012-08-29,3,11.431799546453009,1849.62893303447,0.0
2012-08-29,4,11.050929440787812,1856.71729626838,0.0
2012-08-29,5,10.794568901821961,1925.266408827596,0.0
2012-08-29,6,10.688782387888308,2585.7357229857566,0.0
2012-08-29,7,11.026229915765034,4164.481103422065,0.16666666666666666
2012-08-29,8,11.406939474666133,5522.853748262107,0.0
2012-08-29,9,12.462740825281616,8220.716753162871,0.0
2012-08-29,10,13.787924376403785,8867.11753831665,0.0
2012-08-29,11,15.191180217881914,9857.927800199295,0.25
2012-08-29,12,16.26341628426174,10109.65879475786,0.25
2012-08-29,13,16.846499871003,9055.859535064073,0.5
2012-08-29,14,16.962830700332585,8459.3180692559,0.08333333333333333
2012-08-29,15,17.192143425436964,7747.327998231878,0.0
2012-08-29,16,17.48670850765886,8143.962554530311,0.25
2012-08-29,17,17.20310169643739,5782.255892391883,0.25
2012-08-29,18,17.343825149990696,4662.946052825829,0.0
2012-08-29,19,17.092772862145114,3308.268838998069,0.0
2012-08-29,20,16.62467038524471,2160.586113618621,0.0
2012-08-29,21,15.609464232246617,2025.8297767347904,0.0
2012-08-29,22,14.444959410440882,1913.8582605911572,0.08333333333333333
2012-08-29,23,13.405527943022186,1973.7833870936975,0.0
2012-08-30,0,12.944770429674852,1886.4865865997126,0.0
2012-08-30,1,12.454648438828611,1915.6645339316017,0.08333333333333333
2012-08-30,2,11.62537732651326,1883.3439308636005,0.08333333333333333
2012-08-30,3,11.378931114696025,1931.9914354814416,0.16666666666666666
2012-08-30,4,10.731461904665558,1889.2793721067248,0.0
2012-08-30,5,10.185360883794901,1947.5774720469951,0.0
2012-08-30,6,9.518240546186634,2466.4816275039466,0.0
2012-08-30,7,9.459479744043135,4683.683293570816,0.0
2012-08-30,8,10.88108035330667,6556.506484187637,0.16666666666666666
2012-08-30,9,12.385578724748775,9153.00124005064,0.08333333333333333
2012-08-30,10,14.975478491934991,10495.83506094379,0.4166666666666667
2012-08-30,11,16.239082976897794,7309.609536467017,0.4166666666666667
2012-08-30,12,17.403985358010683,10020.718822982059,0.16666666666666666
2012-08-30,13,17.81819494904147,8749.57251362131,0.08333333333333333
2012-08-30,14,18.326623111023974,8577.099160965965,0.16666666666666666
2012-08-30,15,18.40501248142753,7612.861570237768,0.08333333333333333
2012-08-30,16,18.47053828613142,7828.458860925661,0.0
2012-08-30,17,18.25953492665854,6036.515384535715,0.0
2012-08-30,18,17.762588694591518,4220.973428049433,0.0
2012-08-30,19,16.804868964634867,3040.792111617829,0.0
2012-08-30,20,15.59103900507794,2101.228028724457,0.0
2012-08-30,21,14.585506993305776,2066.213080978877,0.0
2012-08-30,22,13.953311177849093,2005.2140129868906,0.08333333333333333
2012-08-30,23,13.33880098849891,1958.0547852429572,0.0
2012-08-31,0,12.670964654140334,1913.4001203512944,0.08333333333333333
2012-08-31,1,11.7370477432301,1908.2479568236304,0.0
